2456175.51190      -67.042    5.058    10102.128    5.765       -54.962    5.033    10102.952    5.716      -54.962    5.033   -8.111   60.302   39.893    3.224   0.7338   0.0062   0.2457   0.0140   0.2710   0.0155   0        7.053       35.999       -0.055       10.000       15.900 2456175.51111 -17.365000 -17.369000     0.000       NaN    0.000     0.574    0.504    0.824    0.754    0.490  600.000  -57.042   49.553
2456175.62954      -91.804    2.607    10147.280    3.625       -79.756    2.558    10147.879    3.546      -79.756    2.558   47.208   21.766   21.445    2.402   0.7337   0.0034   0.2386   0.0061   0.2706   0.0068   0        6.344       36.249        0.024       10.000       27.500 2456175.62876 -17.702000 -17.706000     0.000       NaN    0.000     0.542    0.504    0.599    0.753    0.480  900.000   43.886   21.760
2456175.70667      -69.811    3.369    10165.386    4.490       -57.783    3.331    10165.838    4.426      -57.783    3.331   59.913   28.325   28.661    2.738   0.7256   0.0041   0.2511   0.0082   0.2553   0.0092   0        6.370       35.812        0.069       10.000       22.500 2456175.70589 -17.902000 -17.906000     0.000       NaN    0.000     0.521    0.504    0.452    0.753    0.470  900.000   61.203   28.496
2456177.49433       10.301   21.420    10182.516    8.760        22.594   21.402    10183.551    8.703       22.594   21.402 -34387.767 9282.722   35.305   11.936   0.7780   0.0301   0.2680   0.0943   0.3787   0.1139  64        7.488       33.777        0.009       10.000        4.100 2456177.49354 -18.084000 -18.088000     0.000       NaN    0.000     0.786    0.872    1.035    0.998    0.530  900.000  198.847  352.707
2456180.55863       22.268   11.524    10216.375    7.019        34.652   11.496    10217.444    6.948       34.652   11.496 -335.784  596.384   79.572    6.737   0.7262   0.0102   0.2558   0.0270   0.3004   0.0318  64        6.425       34.207        0.064       10.000        8.900 2456180.55784 -19.376000 -19.380000     0.000       NaN    0.000     0.878    0.808    1.069    0.998    0.510  900.000  209.459  141.791
2456180.56922      116.491    8.620    10320.326    6.705       128.873    8.582    10321.374    6.630      128.873    8.582 -509.873   83.322   17.893    5.054   0.7338   0.0087   0.2325   0.0220   0.2410   0.0250   0        6.442       34.678        0.113       10.000       10.600 2456180.56844 -19.407000 -19.411000     0.000       NaN    0.000     0.875    0.808    1.048    0.998    0.490  900.000 -432.014   84.955
2456180.58159       50.163    7.102    10243.253    6.330        62.541    7.056    10244.278    6.251       62.541    7.056  -69.398   77.582    6.849    4.806   0.7430   0.0077   0.2329   0.0180   0.2782   0.0209   0        6.306       35.035       -0.018       10.000       12.000 2456180.58081 -19.443000 -19.447000     0.000       NaN    0.000     0.872    0.808    1.025    0.998    0.490  900.000  -39.735   69.434
2456180.59290       26.019    6.734    10273.030    6.697        38.394    6.685    10274.033    6.622       38.394    6.685  -58.475   66.348   31.110    4.165   0.7406   0.0087   0.2447   0.0211   0.2397   0.0236   0        6.332       35.743        0.049       10.000       12.100 2456180.59212 -19.476000 -19.480000     0.000       NaN    0.000     0.869    0.808    1.003    0.998    0.510  899.999   -2.053   57.938
2456180.60422       16.153    5.814    10274.980    6.289        28.525    5.758    10275.962    6.209       28.525    5.758   48.274   44.663   39.654    3.383   0.7515   0.0074   0.2380   0.0168   0.2659   0.0192   0        6.412       35.790        0.022       10.000       13.800 2456180.60344 -19.508000 -19.512000     0.000       NaN    0.000     0.866    0.808    0.982    0.998    0.490  900.000   54.748   44.688
2456180.61895       25.903    4.274    10258.896    5.288        38.271    4.197    10259.850    5.193       38.271    4.197   56.034   40.239   35.518    2.786   0.7404   0.0053   0.2587   0.0112   0.2766   0.0125   0        6.376       35.730        0.037       10.000       18.300 2456180.61817 -19.550000 -19.554000     0.000       NaN    0.000     0.862    0.808    0.954    0.998    0.500  899.999   81.633   35.566
