2457298.70618   -20.86633     4.75042  
2457298.71349     0.98784     4.19311  
2457298.72093    -2.58212     3.90957  
2457298.72795    10.56590     3.80801  
2457298.73539    -2.89545     4.20679  
2457298.74228    -9.45910     4.60465  
2457298.74979    12.58886     5.50822  
2457298.75723    11.59008     5.31451  
2457298.76461   -30.29338     5.45045  
2457298.77115    12.67184     6.39130  
2457698.51048    28.58548     3.58455  
2457698.51892     3.36626     4.18739  
2457698.52610    32.49522     4.90363  
2457698.53354    -2.35541     5.13327  
2457698.54105    12.46978     4.87624  
2457698.54828    10.66776     4.40791  
2457698.55558     2.86793     4.03699  
2457698.56282    14.87087     3.95545  
2457698.57005     3.62820     4.10316  
2457698.57749   -15.48512     3.88298  
2457698.58465    14.36420     4.22364  
2457698.59196    14.78692     4.63492  
2457698.59933     9.31657     4.63765  
2457698.60663    34.03547     4.78976  
2457698.61400    13.75122     4.07657  
2457698.62124    -5.63902     3.81947  
2457698.62861    -5.75204     3.93167  
2457698.63584    -8.61286     3.71814  
2457698.64308   -24.89360     3.79219  
2457698.65038   -18.41083     3.71180  
2457698.65789   -21.72983     3.70060  
2457698.66669   -31.28342     3.85924  
2457698.67393   -25.28781     3.96008  
2457698.68123   -17.93147     3.81591  
2457698.68840    10.46368     4.33580  
2457698.69584     8.10550     4.79287  
2457698.70307    -0.42082     4.55728  
2457698.71030   -31.20583     5.05638  
2457698.71774    -8.02393     5.15745  
2457698.72498   -11.37286     4.99733  
2457698.73207    97.33137     5.49972  
2457698.73971   -48.84516     5.61439  
2457698.74680   -64.84766     5.93808  
2458014.49611    11.80676     4.34809  
2458014.50935     9.80287     3.62060  
2458014.52378    29.82372     3.77076  
2458014.53761    34.70213     4.01369  
2458014.55269    26.52958     3.67858  
2458014.56666    21.73907     3.72606  
2458014.58077   -17.83330     3.82938  
2458014.59516   -20.78867     3.97889  
2458014.60926   -16.46738     4.00721  
2458014.62352     2.64623     4.09729  
2458014.63777   -23.36521     4.34924  
2458014.65216   -15.99283     4.52614  
