2451410.02148    42.49791     2.02268  
2451439.86537    39.91573     2.04948  
2452095.08137    10.28097     2.48447  
2452096.04583     2.89455     2.25593  
2452133.01276     0.48800     2.68780  
2452160.90917    -1.23792     1.97112  
2452161.84589     0.98967     1.97113  
2452162.88697     3.06930     2.15398  
2452486.96832   -17.55458     3.53823  
2452535.85164   -12.73739     1.99765  
2452807.01058    -2.99986     1.96962  
2452834.01302    -4.04686     1.97264  
2452989.72007     7.31401     2.32172  
2453014.71041     5.17879     2.25020  
2453015.71103     8.58803     2.27980  
2453016.70603    12.74417     2.12205  
2453154.07979    20.38554     2.38910  
2453180.10839    14.30433     1.93617  
2453196.93139    10.05792     2.09407  
2453238.92900    22.42180     1.83454  
2453301.83841    18.87874     1.87927  
2453302.74245    21.90641     1.71422  
2453303.79843    18.24776     1.78205  
2453603.93874    10.07439     1.88023  
2453724.71152     1.96273     1.65112  
2453746.71503     2.11153     2.37971  
2453746.72118    -0.30601     2.73843  
2453749.69789   -14.67526     2.26753  
2453927.01484   -21.99787     1.92448  
2453959.08671   -21.16835     1.73041  
2453960.95543   -23.81795     1.42704  
2453960.96177   -19.01572     1.54572  
2453983.00041   -19.85310     1.64478  
2454083.74951   -31.76680     2.74677  
2454337.07360   -40.91636     1.99265  
2454343.87165   -42.76228     1.53452  
2454429.74193   -44.12227     1.90995  
2454455.74370   -44.95101     1.86132  
2454456.73319   -44.89812     1.92097  
2454460.74187   -37.72877     2.17966  
2454634.08282   -32.71300     1.51843  
2454635.04204   -33.10300     1.50846  
2454636.05105   -32.61404     1.64774  
2454637.11605   -32.35375     1.84695  
2454638.05909   -32.85390     1.81702  
2454639.06694   -34.78353     1.90670  
2454640.11457   -33.75193     1.72743  
2454641.11715   -36.03510     1.76726  
2454644.11346   -30.56209     1.88624  
2454667.06703   -28.78943     1.73199  
2454674.93604   -33.11433     1.71452  
2454686.97242   -27.51480     1.86923  
2454686.98019   -26.93433     2.35731  
2454688.95193   -31.63967     1.78964  
2454690.00464   -24.87431     1.81949  
2454702.02712   -28.69633     1.87507  
2454703.09507   -25.31965     1.99480  
2454703.10321   -24.69964     2.02473  
2454704.09542   -28.92008     2.36404  
2454704.10311   -24.81951     2.19436  
2454705.03735   -24.31888     1.95486  
2454721.94906   -31.81783     2.00555  
2454807.79337   -22.11048     2.01046  
2454819.78235   -23.15751     1.94958  
2454819.78978   -23.67662     2.01924  
2454822.76831   -17.45753     1.92953  
2454822.77569   -20.64658     1.87977  
2455015.04329    -3.68973     1.79065  
2455016.07074    -4.78339     1.59326  
2455025.11484    -3.33653     1.62846  
2455054.01913     2.77252     1.71585  
2455075.07661    -6.36959     1.97822  
2455080.07811     6.52871     1.92892  
2455082.06700     6.90233     1.79956  
2455134.91977     5.64795     1.94748  
2455135.87319    -0.17600     1.97979  
2455166.81749     3.26764     2.14004  
2455167.79552     4.31740     1.86115  
2455167.80301     2.94822     1.78165  
2455168.77331     6.25881     2.17897  
2455169.79836     2.04526     2.12903  
2455188.72721    12.55389     1.90705  
2455200.74259    14.68614     2.19861  
2455201.73711    12.91286     1.79059  
2455202.75528    16.28058     1.70113  
2455352.08059    19.45780     1.54202  
2455372.08793    16.84199     1.79543  
2455395.95319    19.60373     1.46221  
2455397.04356    16.94421     1.91984  
2455410.10622    20.59295     1.72030  
2455436.10561    18.36544     1.99797  
2455462.85440    20.53499     1.54203  
2455462.86179    22.25593     1.69096  
2455521.80077    10.82357     1.98363  
2455549.75909    13.65678     1.59782  
2455549.76639    19.99783     1.51007  
2455720.09941    11.05927     1.63243  
2455720.10686     9.83013     1.70193  
2455721.08726     6.86417     1.83107  
2455736.11906     6.52562     1.62525  
2455751.02039     9.24976     2.28090  
2455770.87335     5.81376     1.72143  
2455807.05752     1.26229     1.76844  
2455824.91865    -0.67065     1.71197  
2455825.97289    -1.43963     1.90061  
2455825.98028    -0.06870     2.06975  
2455839.85480     1.76692     1.63887  
2455839.86221     1.40783     1.76748  
2455840.89420    -4.92140     1.91611  
2455840.90137     0.00981     1.70809  
2455851.75585     0.79775     1.53215  
2455875.87637    -2.92026     1.95134  
2456525.10828    13.55392     2.10755  
2456532.07127     1.95591     1.80792  
2456638.69793    -0.73872     1.84289  
2456861.01302    21.31654     1.72981  
2456884.05137    24.72867     1.91201  
