2457372.85102   -60.94163     0.61866  
2457373.82033   -64.13434     0.87775  
2457424.63550   -24.77548     0.92893  
2457425.62525   -24.59644     0.46445  
2457427.73161   -22.95256     0.71327  
2457431.69451   -21.78397     1.09328  
2457463.54546    10.75888     0.68078  
2457463.55098    10.85812     0.68230  
2457465.49820    12.64839     1.09190  
2457465.53929    12.65184     0.60373  
2457465.54486    12.53463     0.61449  
2457473.70183    22.74683     0.58313  
2457478.59333    24.13801     0.93194  
2457695.86227    80.93871     0.53308  
2457697.87097    82.32565     0.60333  
2457715.84295    86.55721     0.98211  
2457716.84379    86.86397     0.72823  
2457717.85058    88.28759     0.75047  
2457718.86589    88.38062     1.06763  
2457720.83383    88.14155     0.66814  
2457721.84476    85.70696     0.58415  
2457752.70837    71.81341     0.48986  
2457755.74069    64.68742     0.88809  
2457756.74769    64.28757     0.89103  
2457795.65251   -57.51433     0.93367  
2457796.69239   -58.60087     1.06550  
2457797.68840   -58.70511     0.70658  
2457798.67748   -59.35782     0.61989  
2457799.60391   -60.51826     0.65515  
2457802.58935   -62.32015     0.57494  
2457803.58703   -62.27644     0.59571  
2457812.54231   -58.66407     1.25861  
2457814.70125   -55.69208     1.21288  
2457815.64623   -57.52938     0.84091  
2457817.63600   -54.11930     0.61373  
2457818.60856   -53.43865     0.74803  
2457846.54466   -34.97574     0.71492  
2457847.50522   -34.98253     0.91084  
2457848.53659   -35.49527     0.66605  
2457852.63273   -30.35831     0.54110  
2457854.66143   -28.21536     0.56048  
2457855.66463   -26.70107     0.60194  
2457864.60359   -18.94860     0.75336  
2457865.54478   -19.19987     0.59677  
2457879.54008    -0.56507     0.49801  
2457922.47600    34.75196     0.77931  
2457925.47330    36.22196     0.60372  
