2453015.79494   -36.22536     0.95681  
2453037.76419   -16.39621     0.93003  
2453046.61513    -6.63272     0.97380  
2453057.71478     3.67879     0.92513  
2453146.55734    44.99246     1.09480  
2453160.45173     6.83038     1.20731  
2453160.45325     5.55226     1.25124  
2453160.45741     6.31088     1.19866  
2453160.45890     9.06922     1.18680  
2453160.46045     6.11432     1.25611  
2453160.46194     6.87649     1.22023  
2453160.46346     6.53668     1.21536  
2453160.46502     9.11411     1.24450  
2453160.46654     8.54619     1.24877  
2453160.46806     6.94506     1.26395  
2453160.47622     7.74899     1.18268  
2453160.47779     7.03690     1.17453  
2453160.47929     7.04840     1.18809  
2453160.48085     4.54742     1.18122  
2453160.48232     9.77752     1.19577  
2453160.48390     7.49104     1.25320  
2453160.48538     4.36020     1.20042  
2453160.48686    10.60351     1.23358  
2453160.48841     8.42716     1.22716  
2453160.48988     6.37513     1.25773  
2453160.49146     8.52405     1.32519  
2453160.49295     7.17886     1.34420  
2453160.49444     7.36670     1.40386  
2453160.49598     7.14174     1.25130  
2453160.49752     5.62711     1.20921  
2453161.43534     2.16215     1.25844  
2453161.43677     0.68300     1.15024  
2453161.43827     3.52657     1.14128  
2453161.43984     3.11612     1.14438  
2453161.44129     0.79943     1.15712  
2453161.44271     1.72706     1.23359  
2453161.44438    -0.75071     1.12812  
2453161.44586    -0.14617     1.11231  
2453161.44739    -0.20485     1.09777  
2453161.44892     1.60706     1.10430  
2453161.45045     0.74538     1.12155  
2453161.45190    -2.00009     1.08757  
2453161.45343    -1.19025     1.08233  
2453161.45499     0.33381     1.06352  
2453161.45644     0.02240     1.07723  
2453161.45799    -0.68211     1.09062  
2453161.45950     0.55060     1.10566  
2453161.46107    -2.35659     1.13551  
2453161.46250    -2.70617     1.14682  
2453161.46409     0.37985     1.11960  
2453161.46559     0.94703     1.11871  
2453161.46701    -2.71223     1.12639  
2453161.46859    -0.66062     1.10340  
2453161.47011     1.35171     1.08306  
2453161.47165    -4.26567     1.15371  
2453161.47315     0.95532     1.13915  
2453161.47468    -1.05057     1.21292  
2453161.47614     0.98374     1.31464  
2453161.47774     3.61656     1.64686  
2453161.47919     1.76855     1.24706  
2453161.48080     1.58539     1.19056  
2453161.48223     0.11053     1.18218  
2453161.48370    -0.55387     1.21977  
2453161.48529     2.74828     1.25611  
2453161.48681     2.73632     1.10846  
2453161.48832     0.98784     1.12050  
2453161.48988     3.58374     1.13653  
2453161.49137     0.45385     1.22632  
2453161.49292     3.44859     1.29740  
2453161.49446     1.54411     1.27320  
2453161.49592    -0.73809     1.30965  
2453161.49754     1.80709     1.36442  
2453367.72987    16.14344     1.98226  
2453367.73091    18.61286     1.65348  
2453367.73198    17.30908     1.58180  
2453367.73302    19.24804     1.81495  
2453367.73407    20.14202     1.77702  
2453367.73512    15.70391     1.95401  
2453367.73620    16.28066     2.02717  
2453367.73726    21.15961     1.80670  
2453367.73824    19.80733     1.70431  
2453367.73929    20.58065     1.75777  
2453371.78400     7.29350     1.27443  
2453371.78612     5.45273     1.23596  
2453371.78724     6.24799     1.27955  
2453371.78831     3.80130     1.27697  
2453371.78934     4.56780     1.22569  
2453371.79038     7.97216     1.31705  
