2456451.83863    16.86400     0.94500  
2456451.84401    16.89500     0.94300  
2456451.84977    16.12800     0.92500  
2456468.78932    19.68800     0.69600  
2456468.79676    19.03000     0.67100  
2456468.80457    20.25300     0.72200  
2456468.81330    21.19100     0.78200  
2456468.91593    30.84900     0.67800  
2456468.92229    31.24600     0.67000  
2456468.92886    30.86600     0.66900  
2456468.93508    31.03100     0.66900  
2456468.94123    30.41100     0.66800  
2456468.94770    30.13400     0.67000  
2456506.82589    13.72100     0.99200  
2456506.83342    13.94800     1.00300  
2456508.77798    14.69500     0.94200  
2456508.78408    14.89900     0.95100  
2456508.79023    13.45000     0.94400  
2456508.79634    12.62400     0.93200  
2456508.80250    11.03600     0.92600  
2456508.80871    10.85300     0.92200  
2456508.81499    11.41300     0.92000  
2456508.82102    10.04500     0.91500  
2456508.82718    10.35100     0.91800  
2456508.83334     8.97500     0.91700  
2456508.83950     9.66500     0.92100  
2456508.84566     9.64900     0.91800  
2456508.85182     8.15800     0.91500  
2456508.85803     7.74300     0.92000  
2456508.86407     7.24800     0.91400  
2456508.87005     6.87100     0.92100  
2456508.87656     5.40200     0.93100  
2456508.88232     5.85600     0.92500  
2456508.88894     5.75300     0.93200  
2456508.89486     5.42700     0.92500  
2456540.67366    16.82000     0.93500  
2456540.68105    17.68900     0.93600  
2456540.68838    18.39400     0.94900  
2456540.69498    19.04300     0.96800  
2456544.59546    -7.63600     0.98000  
2456544.60279    -7.58200     0.95400  
2456544.61003    -7.51100     0.93300  
2456544.61736    -6.65500     0.93100  
2456544.62462    -6.92800     0.93400  
2456544.63179    -4.89000     0.94500  
2456544.63917    -4.68200     0.94600  
2456544.64649    -3.38400     0.97000  
2456544.65415    -3.04900     0.99200  
2456544.66134    -2.82700     1.01900  
2456544.66817    -1.23700     1.09600  
2456544.67599    -1.58900     1.01300  
2456544.68373    -1.36300     0.97700  
2456565.52997   -24.55200     0.96400  
2456565.53378   -24.61600     0.95800  
2456565.53759   -24.56500     0.98600  
2456565.54251   -24.31100     0.95800  
2456565.54810   -24.33600     0.93700  
2456565.55369   -24.44800     0.92700  
2456565.55931   -23.17400     0.93700  
2456565.56494   -23.15200     0.92400  
2456565.57037   -23.53300     0.91700  
2456565.57616   -22.76900     0.91800  
2456565.58158   -21.91100     0.91500  
2456565.58712   -22.06600     0.91400  
2456565.59270   -21.20900     0.91500  
2456565.59838   -21.17300     0.90600  
2456565.60391   -21.01800     0.91000  
2456565.60949   -19.92700     0.91100  
2456565.61507   -20.53500     0.90800  
2456565.62065   -20.89000     0.91000  
2456565.62629   -20.86700     0.90600  
2456565.63181   -19.82300     0.90700  
2456565.63739   -20.32200     0.90400  
2456565.64302   -19.03300     0.90500  
2456565.64849   -18.54600     0.90700  
2456565.65412   -18.55000     0.90200  
2456565.65949   -19.06500     0.90500  
2456565.66528   -17.29900     0.90700  
2456565.67091   -16.86500     0.90900  
2456565.67660   -16.39400     0.90400  
2456565.68196   -15.74000     0.90700  
2456565.68754   -15.44400     0.90100  
2456565.69317   -15.62700     0.90200  
2456565.69875   -14.87400     0.90100  
2456565.70434   -14.65200     0.90100  
2456565.70992   -14.73200     0.90100  
2456565.71545   -13.43800     0.90300  
2456565.72119   -12.36200     0.90100  
2456565.72661   -12.10700     0.90100  
2456565.73229   -12.32200     0.90200  
2456565.73783   -11.25900     0.90600  
