2457683.63404    35.35505     1.76624  
2457980.84084     2.09823     1.28194  
2457981.82875     4.01917     1.64573  
2458014.71681    -1.03108     1.51580  
2458019.71061    -4.46560     1.48764  
2458258.86462   -11.08712     1.41335  
2458261.88902   -11.73198     1.39030  
2458270.91356     1.81420     1.53085  
2458271.88971    -0.10119     1.57695  
2458272.87165     1.74029     1.45177  
2458273.89153    -3.19471     1.45161  
2458274.94966    -1.60950     1.07367  
2458275.84068    -1.33269     1.70884  
2458288.85166    -8.63256     1.46466  
2458289.84211    -9.87133     1.39762  
2458291.93560    -5.10214     1.24649  
2458292.81418    -7.48949     1.50538  
2458293.80040    -5.94527     1.79205  
2458295.81773    -7.86723     1.35264  
2458306.83593    -8.41953     1.58623  
2458308.75199    -4.83472     1.47517  
2458311.77037    -0.99051     1.30373  
2458313.70717     1.47209     1.24566  
2458637.87839    10.61387     1.48455  
2458678.75472    13.47982     1.11904  
2458680.73112    10.64265     1.40746  
2458728.62626    14.10978     1.33909  
