2452990.54328    27.40507     2.10093  
2453158.91773    32.47264     1.29003  
2453339.53760    40.46100     1.14414  
2453517.91261    36.89670     1.04859  
2453520.91165    37.30916     1.17056  
2453920.88648     3.79251     1.05379  
2453945.80725     3.00158     0.77690  
2453951.80592    -1.92700     1.05058  
2453975.69672     0.68348     1.06926  
2454048.55249   -11.43582     1.04908  
2454052.54916    -9.56443     0.74164  
2454078.55020    -9.59501     1.09645  
2454227.92119   -19.07394     0.99891  
2454291.85394   -22.56440     1.14400  
2454295.78093   -19.73938     0.91120  
2454297.86995   -18.81784     0.96794  
2454301.76570   -16.32392     1.21211  
2454320.79409   -20.51580     1.01738  
2454339.69337   -17.03655     1.08146  
2454343.77895   -20.01726     1.11358  
2454350.68608   -24.11354     1.15668  
2454390.57572   -24.96232     1.05416  
2454421.51651   -16.72872     0.85955  
2454427.53844   -21.91706     0.93830  
2454639.92735   -10.88556     1.07419  
2454647.91394   -10.04487     1.07670  
2454662.84521    -7.87603     1.13490  
2454665.83753   -10.83116     1.07365  
2454675.82568    -9.68768     1.04878  
2454682.81147    -7.57425     0.97588  
2454702.74582    -6.94415     1.03281  
2454705.76515    -8.38061     1.16926  
2454730.69235    -2.78673     0.94595  
2454734.66299    -1.90295     1.13398  
2454742.59762    -7.79161     2.63719  
2454746.59424    -4.36050     1.03641  
2454954.91296    16.60606     0.95942  
2454955.90211    13.02692     0.99633  
2454989.91532    15.60815     0.87977  
2454990.92356    14.14642     1.33153  
2454992.89534    17.11111     1.05299  
2455042.78209    21.39148     1.01374  
2455048.80564    21.67380     1.20252  
2455055.85219    22.44268     1.27430  
2455122.61634    28.34738     1.11833  
2455413.77179    39.05872     1.17849  
2455782.72110    22.11229     1.11463  
2455814.73463    24.54181     1.08577  
