2454746.56449    42.09922     4.02706  
2454746.75064    52.93635     3.84133  
2454747.50470    19.92108     3.96169  
2454747.57967    15.77053     4.92448  
2454747.58608    15.60423     4.64927  
2454747.59249    16.10409     4.52947  
2454747.59867    23.14836     5.28029  
2454747.60508     5.91791     5.53588  
2454747.61144     0.45223     5.95436  
2454747.61762    13.99108     5.39970  
2454747.62426   -13.73831     5.51174  
2454747.63055    18.29632     4.75852  
2454747.63672    23.23341     5.44177  
2454747.64319    24.15977     5.36181  
2454747.64995    19.29064     5.11229  
2454747.65584    25.60920     4.20453  
2454747.66220    26.73614     4.38749  
2454747.66855    16.45871     4.74744  
2454747.67496    -1.13207     4.31245  
2454747.68126     1.08488     4.21366  
2454747.68773   -17.62610     4.19383  
2454747.69402   -24.20736     3.94213  
2454747.70038   -29.46013     4.16999  
2454747.70662   -11.81149     4.39035  
2454747.71314   -50.07602     4.20993  
2454747.71938   -28.81742     4.25339  
2454747.72579    -7.93208     4.04542  
2454747.73215    -2.53553     4.18512  
2454747.73856   -15.99892     4.65254  
2454747.74485    -9.67516     4.57768  
2454747.75115   -35.68970     4.60113  
2454747.75750    -1.44413     4.88743  
2454747.76392   -10.69359     5.01866  
2454747.77027   -30.75936     5.08442  
2454747.77651    12.08589     5.57007  
2454747.78309   -12.49600     5.85637  
2454747.78921   -19.82810     5.77983  
2454747.79568   -11.26347     6.05426  
2454748.77523   -58.81974     2.95353  
2454749.70354    44.65070     2.01922  
2454750.65523    45.15450     1.84368  
2454753.74180    40.86228     2.85867  
2454754.74987   -62.64321     2.31090  
2454755.73001   -54.64300     2.06428  
