# BJD       ,   RV model,    model pl_1,    model pl_2,    GP model mu,   GP model var,   GP model std,   
2452255.04108,-5044.80020,  21.34483,-5066.14503,   7.72467,  65.34890,   8.08387
2452256.38627,-5091.40519,  20.86665,-5112.27184,   7.92450,  65.76133,   8.10934
2452257.73145,-5137.23937,  20.35694,-5157.59631,   8.11725,  66.12028,   8.13144
2452259.07663,-5182.30522,  19.81684,-5202.12206,   8.30248,  66.42383,   8.15008
2452260.42181,-5226.60533,  19.24769,-5245.85302,   8.47976,  66.67043,   8.16520
2452261.76700,-5270.14241,  18.65097,-5288.79337,   8.64868,  66.85897,   8.17673
2452263.11218,-5312.91925,  18.02823,-5330.94748,   8.80883,  66.98871,   8.18466
2452264.45736,-5354.93879,  17.38107,-5372.31986,   8.95984,  67.05933,   8.18898
2452265.80254,-5396.20402,  16.71110,-5412.91512,   9.10133,  67.07092,   8.18968
2452267.14773,-5436.71810,  16.01988,-5452.73798,   9.23296,  67.02393,   8.18681
2452268.49291,-5476.48425,  15.30894,-5491.79319,   9.35439,  66.91921,   8.18042
2452269.83809,-5515.50583,  14.57974,-5530.08556,   9.46531,  66.75797,   8.17055
2452271.18327,-5553.78626,  13.83367,-5567.61993,   9.56544,  66.54174,   8.15731
2452272.52846,-5591.32910,  13.07207,-5604.40117,   9.65449,  66.27242,   8.14079
2452273.87364,-5628.13798,  12.29619,-5640.43417,   9.73221,  65.95218,   8.12109
2452275.21882,-5664.21664,  11.50720,-5675.72385,   9.79838,  65.58350,   8.09836
2452276.56400,-5699.56890,  10.70624,-5710.27514,   9.85278,  65.16910,   8.07274
2452277.90919,-5734.19867,   9.89436,-5744.09302,   9.89524,  64.71194,   8.04437
2452279.25437,-5768.10992,   9.07256,-5777.18248,   9.92558,  64.21520,   8.01344
2452280.59955,-5801.30671,   8.24180,-5809.54851,   9.94366,  63.68223,   7.98011
2452281.94474,-5833.79319,   7.40299,-5841.19618,   9.94938,  63.11652,   7.94459
2452283.28992,-5865.57355,   6.55700,-5872.13055,   9.94264,  62.52169,   7.90707
