2456100.82812        9.086    1.866    -9587.760    2.191        28.863    1.718    -9589.672    2.045       28.863    1.718    1.642   15.803   -4.295    1.761   0.5773   0.0023   0.1775   0.0026   0.2295   0.0032   0        6.910       50.076        0.024      -10.000       39.700 2456100.82734  20.331000  20.326000     0.000       NaN    0.000    -1.542    0.729   -1.912    0.787    0.480  300.000    1.532   15.766
2456100.83189        7.853    2.144    -9590.225    2.608        27.629    2.016    -9592.144    2.487       27.629    2.016  -13.907   17.653    0.240    2.153   0.5727   0.0026   0.1832   0.0031   0.2328   0.0038   0        6.923       49.922        0.020      -10.000       34.800 2456100.83111  20.320000  20.316000     0.000       NaN    0.000    -1.543    0.729   -1.919    0.787    0.460  300.000  -13.986   17.634
2456100.83577        2.445    2.645    -9592.113    3.296        22.220    2.542    -9594.040    3.201       22.220    2.542  -13.850   19.301    1.471    2.795   0.5832   0.0032   0.1787   0.0040   0.2332   0.0049   0        6.908       49.875        0.029      -10.000       28.700 2456100.83499  20.309000  20.304000     0.000       NaN    0.000    -1.544    0.729   -1.927    0.787    0.470  300.000  -14.072   19.314
2456100.83965        4.706    3.205    -9594.653    3.931        24.480    3.121    -9596.587    3.851       24.480    3.121   -6.321   30.775    5.439    3.005   0.5804   0.0038   0.1612   0.0049   0.2323   0.0062   0        6.902       49.885        0.046      -10.000       24.100 2456100.83888  20.297000  20.293000     0.000       NaN    0.000    -1.545    0.729   -1.934    0.787    0.480  300.006   -6.224   30.835
2456100.84339       -4.855    3.778    -9600.940    4.474        14.918    3.707    -9602.881    4.404       14.918    3.707    8.987   35.999    0.102    4.687   0.5749   0.0045   0.1801   0.0061   0.2260   0.0074   0        6.898       49.946        0.021      -10.000       20.900 2456100.84262  20.287000  20.282000     0.000       NaN    0.000    -1.546    0.729   -1.941    0.787    0.450  300.000    9.085   35.924
2456100.84752      -12.800    5.253    -9625.548    5.452         6.972    5.202    -9627.497    5.395        6.972    5.202   53.915   47.119  -11.901    5.890   0.5789   0.0062   0.1739   0.0091   0.2224   0.0111   0        6.882       50.193       -0.015      -10.000       15.700 2456100.84674  20.275000  20.270000     0.000       NaN    0.000    -1.547    0.729   -1.949    0.787    0.530  300.000   55.629   47.225
2456100.85310      -10.972    3.029    -9609.520    3.727         8.798    2.940    -9611.480    3.643        8.798    2.940   32.489   26.592    2.284    2.523   0.5753   0.0036   0.1803   0.0047   0.2346   0.0057   0        6.907       49.853        0.038      -10.000       25.400 2456100.85233  20.259000  20.254000     0.000       NaN    0.000    -1.549    0.729   -1.960    0.787    0.500  500.000   32.557   26.615
2456100.86060       -9.081    2.121    -9607.638    2.554        10.687    1.992    -9609.612    2.430       10.687    1.992   -7.184   17.502   -2.099    1.943   0.5755   0.0025   0.1822   0.0030   0.2258   0.0036   0        6.911       49.862        0.031      -10.000       35.400 2456100.85982  20.238000  20.233000     0.000       NaN    0.000    -1.551    0.729   -1.974    0.787    0.520  500.000   -7.129   17.576
2456100.86675       -6.537    1.808    -9600.408    2.097        13.230    1.654    -9602.394    1.944       13.230    1.654  -25.381   13.660   -6.402    1.622   0.6005   0.0022   0.1816   0.0024   0.2297   0.0030   0        6.900       50.038        0.030      -10.000       41.000 2456100.86598  20.220000  20.216000     0.000       NaN    0.000    -1.552    0.729   -1.986    0.787    0.520  500.000  -25.505   13.792
2456100.87263       -8.070    2.347    -9601.469    2.897        11.695    2.231    -9603.466    2.788       11.695    2.231  -14.192   18.878   -8.030    2.604   0.5751   0.0028   0.1773   0.0034   0.2371   0.0042   0        6.907       50.051        0.027      -10.000       32.000 2456100.87186  20.204000  20.199000     0.000       NaN    0.000    -1.554    0.729   -1.997    0.787    0.510  300.000  -14.249   18.979
