2457715.84374       88.919    1.083     8266.867    1.119       108.009    0.435     8268.139    0.368      108.009    0.435    6.556    7.144   -0.270    1.130   0.4095   0.0004   0.3246   0.0005   0.4456   0.0007   0        7.359       47.870       -0.001        8.000      189.200 2457715.84294  27.530000  27.525000     0.400       NaN    0.249     0.610    0.992    1.023    1.057    0.500  899.998    6.579    7.155
2457716.84458       89.604    0.863     8268.302    0.838       109.274    0.335     8269.479    0.284      109.274    0.335    6.606    4.649    2.432    0.666   0.4086   0.0003   0.3240   0.0004   0.4451   0.0005   0        7.361       47.862        0.001        8.000      249.300 2457716.84378  27.513000  27.508000     1.092       NaN    0.249     1.189    0.795    0.928    0.788    0.540  899.998    6.622    4.670
2457717.85137       90.622    0.756     8269.549    0.693       109.925    0.261     8270.230    0.218      109.925    0.261    3.518    4.314    0.968    0.525   0.4086   0.0002   0.3239   0.0003   0.4446   0.0004   0        7.362       47.857        0.001        8.000      329.600 2457717.85058  27.474000  27.469000     0.057       NaN    0.249     0.822    0.710    0.432    0.658    0.520  899.998    3.533    4.336
2457718.86668       91.179    1.049     8270.574    1.054       110.122    0.342     8270.780    0.290      110.122    0.342    6.317    6.369    3.246    0.946   0.4090   0.0003   0.3303   0.0004   0.4348   0.0005   0        7.360       47.844        0.003        8.000      244.000 2457718.86589  27.405000  27.400000    -0.265       NaN    0.249     0.462    0.992   -0.043    1.014    0.500  449.998    6.330    6.386
2457720.83462       90.840    0.747     8270.016    0.480       109.734    0.253     8270.018    0.211      109.734    0.253    0.886    5.670    1.552    0.553   0.4093   0.0002   0.3313   0.0003   0.4353   0.0004   0        7.362       47.862        0.001        8.000      340.900 2457720.83382  27.389000  27.384000     0.272       NaN    0.250     0.413    0.703   -0.248    0.432    0.510  599.998    0.901    5.694
2457721.84555       88.312    0.613     8267.231    0.575       107.731    0.270     8267.799    0.224      107.731    0.270   -1.970    5.477    0.471    0.587   0.4056   0.0002   0.3304   0.0003   0.4369   0.0004   0        7.360       47.868       -0.001        8.000      320.600 2457721.84476  27.304000  27.299000     0.096       NaN    0.250     0.938    0.551    0.318    0.529    0.500  899.998   -1.957    5.493
2457752.70916       74.444    0.493     8252.944    0.356        93.483    0.217     8254.071    0.170       93.483    0.217   -9.344    5.967    8.680    0.801   0.4080   0.0002   0.3218   0.0002   0.4348   0.0003 128        7.363       47.875       -0.000        8.000      417.300 2457752.70837  21.808000  21.803000     0.448       NaN    0.251     0.558    0.443    0.876    0.313    0.500  899.998   -9.328    5.953
2457755.74150       67.363    0.889     8247.267    0.658        85.999    0.321     8247.013    0.272       85.999    0.321   -9.813    5.780   -1.048    0.613   0.4077   0.0003   0.3296   0.0004   0.4441   0.0005   0        7.359       47.878       -0.000        8.000      261.300 2457755.74069  20.786000  20.781000     1.044       NaN    0.251     0.155    0.829   -0.505    0.599    0.510  899.998   -9.788    5.747
2457756.74849       66.703    0.819     8245.048    0.822        85.652    0.232     8246.387    0.195       85.652    0.232   -8.955    4.873   -1.168    0.525   0.4077   0.0002   0.3222   0.0003   0.4440   0.0004   0        7.363       47.875       -0.002        8.000      367.800 2457756.74768  20.438000  20.434000    -0.275       NaN    0.251     0.468    0.785    1.088    0.798    0.520  899.998   -8.933    4.820
2457795.65331      -55.063    0.964     8125.240    0.652       -37.644    0.314     8123.581    0.270      -37.644    0.314    4.273    6.259    3.249    0.727   0.4063   0.0003   0.3202   0.0004   0.4445   0.0005   0        7.364       47.822        0.002        8.000      266.800 2457795.65251   4.265000   4.261000     0.077       NaN    0.254    -1.062    0.911   -1.913    0.593    0.450  899.998    4.275    6.155
2457796.69319      -56.034    1.027     8123.234    0.753       -37.485    0.267     8123.699    0.230      -37.485    0.267    7.702    5.162    1.752    0.622   0.4066   0.0003   0.3197   0.0003   0.4460   0.0004   0        7.364       47.833        0.002        8.000      309.000 2457796.69238   3.673000   3.669000     0.101       NaN    0.254     0.069    0.992    0.211    0.717    0.500  899.998    7.710    5.022
2457797.68920      -56.248    0.750     8123.860    0.494       -37.835    0.253     8123.560    0.216      -37.835    0.253   -4.854    4.796    3.454    0.593   0.4068   0.0002   0.3184   0.0003   0.4481   0.0004   0        7.365       47.819        0.002        8.000      333.100 2457797.68840   3.207000   3.203000    -0.717       NaN    0.254    -0.068    0.706   -0.554    0.444    0.500  899.998   -4.849    4.622
2457798.67828      -56.802    0.657     8123.299    0.555       -38.274    0.259     8123.744    0.223      -38.274    0.259   12.803    4.588    1.990    0.629   0.4067   0.0002   0.3190   0.0003   0.4466   0.0004   0        7.362       47.819        0.002        8.000      317.200 2457798.67747   2.761000   2.757000     0.859       NaN    0.254     0.047    0.604    0.191    0.508    0.500  899.998   12.799    4.432
2457799.60471      -58.127    0.679     8121.852    0.473       -37.983    0.338     8123.122    0.290      -37.983    0.338    7.079    5.380    2.568    0.742   0.4075   0.0003   0.3194   0.0004   0.4478   0.0006   0        7.363       47.819        0.003        8.000      239.200 2457799.60390   2.487000   2.483000     0.186       NaN    0.254     1.664    0.589    1.016    0.374    0.510  899.998    7.073    5.227
2457802.59015      -59.923    0.614     8120.651    0.476       -40.576    0.257     8120.984    0.219      -40.576    0.257    4.829    4.488    2.796    0.515   0.4069   0.0002   0.3183   0.0003   0.4478   0.0004   0        7.363       47.822        0.002        8.000      317.200 2457802.58935   1.085000   1.081000     0.707       NaN    0.254     0.866    0.558    0.079    0.423    0.480  899.998    4.825    4.316
2457803.58783      -59.810    0.602     8120.823    0.493       -41.441    0.232     8120.598    0.197      -41.441    0.232   -2.120    5.540    1.493    0.482   0.4065   0.0002   0.3251   0.0003   0.4379   0.0004   0        7.363       47.829        0.002        8.000      353.500 2457803.58702   0.610000   0.606000     0.596       NaN    0.254    -0.112    0.556   -0.479    0.452    0.510  899.998   -2.120    5.384
2457812.54311      -56.150    1.023     8122.685    1.114       -38.762    0.250     8122.756    0.210      -38.762    0.250    2.295    6.064   -0.268    0.545   0.4075   0.0002   0.3173   0.0003   0.4409   0.0004   0        7.363       47.837        0.003        8.000      331.000 2457812.54231  -3.596000  -3.601000     0.203       NaN    0.254    -1.093    0.992   -0.183    1.094    0.520  899.998    2.290    5.915
2457814.70205      -53.265    1.016     8125.925    1.108       -35.603    0.222     8125.891    0.177      -35.603    0.222    9.308    5.618    7.148    0.813   0.4094   0.0002   0.3244   0.0002   0.4385   0.0003 128        7.361       47.843        0.003        8.000      419.400 2457814.70124  -4.988000  -4.992000    -0.678       NaN    0.255    -0.818    0.992   -0.289    1.094    0.500  899.998    9.298    5.468
2457815.64704      -55.011    0.839     8124.578    0.745       -37.884    0.224     8123.824    0.182      -37.884    0.224   -8.282    4.934    9.807    0.764   0.4055   0.0002   0.3176   0.0002   0.4392   0.0003 128        7.364       47.834        0.002        8.000      405.000 2457815.64623  -5.297000  -5.302000    -0.199       NaN    0.255    -1.353    0.808   -1.009    0.722    0.490  899.998   -8.283    4.769
2457817.63680      -51.507    0.617     8128.094    0.639       -35.220    0.236     8126.607    0.201      -35.220    0.236   -0.930    4.710    1.431    0.414   0.4050   0.0002   0.3184   0.0003   0.4295   0.0004   0        7.361       47.829        0.002        8.000      366.300 2457817.63599  -6.201000  -6.205000    -0.152       NaN    0.255    -2.194    0.570   -1.742    0.607    0.520  899.998   -0.926    4.556
2457818.60936      -51.054    0.659     8128.258    0.677       -34.404    0.267     8127.561    0.228      -34.404    0.267   -1.410    5.503    0.309    0.531   0.4047   0.0002   0.3262   0.0003   0.4398   0.0004   0        7.360       47.829        0.001        8.000      317.400 2457818.60855  -6.583000  -6.587000    -0.218       NaN    0.255    -1.831    0.602   -0.952    0.637    0.500  899.998   -1.404    5.374
2457846.54546      -32.573    0.642     8146.868    0.565       -14.351    0.260     8147.674    0.220      -14.351    0.260   -3.997    5.258    4.619    0.696   0.4028   0.0002   0.3286   0.0003   0.4326   0.0004   0        7.364       47.786        0.002        8.000      342.600 2457846.54466 -17.950000 -17.955000     0.340       NaN    0.256    -0.259    0.587    0.550    0.520    0.450  899.998   -3.991    5.218
2457847.50602      -32.463    0.919     8147.059    0.730       -14.417    0.406     8147.999    0.347      -14.417    0.406   -3.551    6.771    3.301    0.948   0.4021   0.0004   0.3211   0.0005   0.4406   0.0006   0        7.360       47.792        0.001        8.000      208.900 2457847.50521 -18.185000 -18.189000     0.149       NaN    0.256    -0.435    0.824    0.684    0.642    0.450  899.998   -3.536    6.741
2457848.53739      -32.970    0.697     8147.178    0.679       -15.137    0.253     8146.864    0.214      -15.137    0.253    7.220    8.149    4.311    0.506   0.4020   0.0002   0.3279   0.0003   0.4316   0.0004   0        7.364       47.790        0.002        8.000      352.300 2457848.53658 -18.607000 -18.612000     0.482       NaN    0.256    -0.648    0.650   -0.570    0.644    0.490  899.998    7.232    8.121
2457852.63353      -27.910    0.522     8152.216    0.502        -9.341    0.298     8152.559    0.255       -9.341    0.298    3.088    7.648    5.143    0.576   0.4029   0.0003   0.3284   0.0003   0.4321   0.0004   0        7.364       47.789        0.002        8.000      294.000 2457852.63272 -20.156000 -20.160000     0.469       NaN    0.257     0.089    0.428    0.086    0.432    0.500  899.998    3.106    7.631
2457854.66223      -25.605    0.573     8154.345    0.573        -9.989    0.239     8152.089    0.199       -9.989    0.239   -7.544    6.313    5.349    0.561   0.4017   0.0002   0.3279   0.0003   0.4409   0.0003   0        7.366       47.777        0.003        8.000      390.500 2457854.66143 -20.827000 -20.832000    -0.737       NaN    0.257    -2.864    0.521   -2.513    0.537    0.510  899.998   -7.532    6.288
2457855.66543      -24.126    0.608     8156.653    0.570        -8.764    0.243     8153.979    0.200       -8.764    0.243  -17.666    6.840    5.843    0.587   0.4014   0.0002   0.3282   0.0003   0.4386   0.0003   0        7.368       47.769        0.004        8.000      388.200 2457855.66462 -21.127000 -21.131000     0.985       NaN    0.257    -3.119    0.557   -2.931    0.534    0.490  899.998  -17.651    6.822
2457864.60439      -16.465    0.764     8163.835    0.799         2.020    0.263     8164.348    0.217        2.020    0.263  -14.131    6.976    3.414    0.482   0.4002   0.0002   0.3309   0.0003   0.4310   0.0004   0        7.365       47.782        0.003        8.000      351.500 2457864.60358 -23.357000 -23.362000     1.388       NaN    0.257     0.004    0.717    0.256    0.769    0.510  899.998  -14.108    6.982
2457865.54558      -16.725    0.589     8163.094    0.668         2.184    0.238     8163.964    0.186        2.184    0.238   -1.947    6.082   14.028    0.770   0.4005   0.0002   0.3298   0.0002   0.4314   0.0003 128        7.367       47.772        0.003        8.000      416.600 2457865.54477 -23.440000 -23.444000     0.657       NaN    0.257     0.428    0.538    0.613    0.642    0.500  899.998   -1.927    6.089
2457879.54088        1.721    0.483     8181.649    0.582        17.288    0.286     8179.301    0.240       17.288    0.286   -1.776    5.380    6.247    0.612   0.4041   0.0002   0.3288   0.0003   0.4370   0.0004   0        7.367       47.760        0.004        8.000      322.000 2457879.54008 -25.886000 -25.891000     0.242       NaN    0.258    -2.913    0.389   -2.606    0.531    0.510  899.998   -1.762    5.403
2457922.47681       37.470    0.784     8216.508    0.868        54.930    0.381     8217.040    0.322       54.930    0.381    6.186    9.072    9.934    0.893   0.4039   0.0003   0.3287   0.0004   0.4378   0.0006   0        7.364       47.740        0.003        8.000      233.300 2457922.47600 -24.137000 -24.142000     0.480       NaN    0.260    -1.021    0.685    0.272    0.806    0.480  899.998    6.195    9.010
2457925.47410       38.870    0.655     8218.418    0.719        55.958    0.281     8217.867    0.233       55.958    0.281  -11.386    6.230   10.617    0.576   0.4059   0.0002   0.3221   0.0003   0.4357   0.0004   0        7.366       47.739        0.005        8.000      331.000 2457925.47329 -23.525000 -23.530000     0.308       NaN    0.260    -1.392    0.592   -0.811    0.681    0.490  799.998  -11.378    6.078
