2453145.55234      -11.320    1.035    43639.701    1.098       -23.483    0.558    43638.720    0.534      -23.483    0.558    1.796    4.826  -24.204    1.771   0.5193   0.0008   0.1943   0.0009   0.2549   0.0011   0        6.151       48.842        0.002       43.448       94.700 2453145.55159 -20.377000 -20.382000     0.560       NaN    0.000    -0.469    0.872   -0.981    0.959    0.510  900.002    1.784    4.753
2453151.57460       -7.275    0.743    43642.221    0.944       -20.413    0.549    43641.729    0.499      -20.413    0.549   11.074    4.398  -17.879    1.604   0.5213   0.0007   0.1928   0.0007   0.2571   0.0010   0        6.161       48.726        0.004       43.448      111.000 2453151.57386 -21.478000 -21.482000    -0.048       NaN    0.000    -1.444    0.501   -0.492    0.801    0.490  900.000   11.073    4.318
2453202.47690       15.634    0.973    43665.253    1.065         1.986    0.433    43664.416    0.371        1.986    0.433    9.417    3.575  -24.308    1.334   0.5157   0.0005   0.1939   0.0006   0.2548   0.0007   0        6.152       48.812        0.002       43.400      143.000 2453202.47615 -21.064000 -21.068000     0.408       NaN    0.003    -1.954    0.872   -0.840    0.998    0.510  900.001    9.426    3.581
2453205.45415       15.450    0.955    43665.310    1.058         1.896    0.389    43664.637    0.351        1.896    0.389    7.265    3.698  -26.689    1.402   0.5221   0.0005   0.1935   0.0005   0.2555   0.0007   0        6.150       48.831        0.003       43.400      153.000 2453205.45340 -20.511000 -20.515000     0.427       NaN    0.003    -1.860    0.872   -0.676    0.998    0.520  899.999    7.268    3.705
2453310.85629        7.201    0.934    43655.589    1.046        -6.554    0.353    43654.587    0.314       -6.554    0.353    2.962    3.308  -25.770    1.451   0.5169   0.0005   0.1932   0.0005   0.2512   0.0006   0        6.155       48.839        0.002       43.400      170.900 2453310.85554  16.154000  16.149000     0.632       NaN    0.009    -2.061    0.865   -1.011    0.998    0.490  900.002    2.985    3.284
2453343.85513       14.179    0.953    43662.486    1.045         1.711    0.384    43661.957    0.333        1.711    0.384    6.453    3.268  -18.551    1.442   0.5190   0.0005   0.1888   0.0005   0.2507   0.0007   0        6.156       48.798        0.003       43.400      155.500 2453343.85438  23.188000  23.183000     0.454       NaN    0.011    -0.774    0.872   -0.540    0.991    0.500  900.002    6.404    3.282
2453377.84269       -6.635    0.748    43642.982    1.012       -19.093    0.322    43642.387    0.278      -19.093    0.322    5.910    3.085  -20.203    1.218   0.5167   0.0004   0.1907   0.0004   0.2535   0.0006   0        6.155       48.805        0.004       43.400      184.200 2453377.84194  22.608000  22.603000     0.399       NaN    0.013    -0.764    0.675   -0.608    0.973    0.510  899.981    5.874    2.955
2453400.79722      -14.382    1.213    43634.153    1.276       -26.453    0.844    43633.985    0.796      -26.453    0.844   -0.716    6.606  -28.420    2.067   0.5144   0.0012   0.1936   0.0013   0.2497   0.0016   0        6.160       48.867        0.006       43.400       68.600 2453400.79648  17.700000  17.696000    -0.242       NaN    0.015    -0.377    0.872   -0.183    0.998    0.500  899.983   -0.727    6.533
2453410.80709      -18.556    0.952    43631.308    1.051       -30.336    0.382    43631.211    0.331      -30.336    0.382    4.111    3.580  -26.171    1.284   0.5154   0.0005   0.1927   0.0005   0.2509   0.0007   0        6.148       48.864        0.000       43.400      152.800 2453410.80634  14.564000  14.560000     0.010       NaN    0.015    -0.086    0.872   -0.112    0.998    0.490  900.000    4.124    3.405
2453465.67760       21.093    0.949    43672.187    1.050         8.466    0.374    43670.585    0.328        8.466    0.374    2.263    3.275  -19.528    1.091   0.5173   0.0005   0.1937   0.0005   0.2563   0.0007   0        6.157       48.808        0.003       43.400      158.700 2453465.67685  -6.783000  -6.787000     0.019       NaN    0.018    -0.933    0.872   -1.620    0.998    0.510  899.982    2.239    3.307
2453468.54187       20.860    0.837    43671.339    1.072         8.206    0.450    43669.996    0.392        8.206    0.450    6.025    4.321  -27.915    1.194   0.5181   0.0006   0.1941   0.0006   0.2544   0.0008   0        6.148       48.873        0.002       43.400      130.800 2453468.54112  -7.618000  -7.622000     0.191       NaN    0.018    -0.960    0.706   -1.361    0.998    0.500  900.001    6.012    4.345
2453542.52226      -11.548    0.966    43638.033    1.058       -23.584    0.417    43638.197    0.352      -23.584    0.417    6.495    4.291  -16.029    1.251   0.5220   0.0005   0.1900   0.0006   0.2564   0.0007   0        6.153       48.748        0.001       43.400      144.000 2453542.52151 -23.327000 -23.332000     0.702       NaN    0.023    -0.342    0.872    0.141    0.998    0.470  900.002    6.479    4.181
2453671.86952       -4.795    0.979    43643.790    1.067       -16.743    0.446    43643.886    0.377      -16.743    0.446   -1.805    5.045   -5.564    1.141   0.5151   0.0006   0.1956   0.0006   0.2570   0.0008   0        6.170       48.664        0.003       43.400      135.600 2453671.86877  14.813000  14.808000    -0.270       NaN    0.030    -0.254    0.872    0.066    0.998    0.520  900.002   -1.829    4.985
2453699.84407      -14.335    1.077    43635.341    1.126       -25.891    0.632    43635.085    0.521      -25.891    0.632   11.324    4.977  -25.260    1.666   0.5203   0.0008   0.1923   0.0009   0.2565   0.0011   0        6.156       48.873        0.003       43.400       96.700 2453699.84332  21.927000  21.923000    -1.034       NaN    0.032     0.138    0.872   -0.288    0.998    0.490  269.999   11.304    4.868
2453699.84753      -13.112    1.090    43636.005    1.134       -24.669    0.655    43635.742    0.538      -24.669    0.655   23.554    6.565  -27.707    1.314   0.5192   0.0008   0.1929   0.0009   0.2565   0.0011   0        6.154       48.893        0.001       43.400       93.800 2453699.84678  21.923000  21.918000    -1.351       NaN    0.032     0.137    0.872   -0.295    0.998    0.480  269.999   23.551    6.486
