2456167.35607 145.137824534 783.502489637 -0.601 nan 144.536824534 783.502489637 17.8830164263 0.0
2456256.38599 -3.71515121573 1.09889563465 0.0 nan -3.54934282121 1.09889563465 -14.8753756569 0.165808394517
2456484.72627 -6.68059931554 0.673707567402 0.0 nan -6.08953239387 0.673707567402 23.0760916542 0.591066921665
2456486.7126 -4.3266909253 0.554086373412 0.0 nan -3.7319246717 0.554086373412 23.1539030637 0.594766253604
2456516.61383 -6.94880707977 0.544061886047 0.0 nan -6.29835309565 0.544061886047 21.0897595848 0.650453984111
2456527.65106 -4.06648950948 0.686834168133 0.0 nan -3.39547990926 0.686834168133 18.7928304438 0.671009600223
2456533.53535 0.515244373292 0.625099091219 0.0 nan 1.19721282678 0.625099091219 17.5416179729 0.681968453489
2456534.60397 -1.17981079831 0.635959175292 0.0 nan -0.495852166342 0.635959175292 17.1404305047 0.683958631965
2456535.59083 2.06811874495 0.521795052257 0.0 nan 2.75391529092 0.521795052257 16.8959037941 0.685796545969
2456544.69728 -1.18601177447 0.64534717981 0.0 nan -0.483255473414 0.64534717981 13.9944353705 0.702756301056
2456548.77185 0.640570060806 0.843812882752 0.0 nan 1.35091480122 0.843812882752 12.5776737397 0.710344740412
2456549.67468 -4.0044522589 0.685618854826 0.0 nan -3.29242609728 0.685618854826 12.3905577972 0.712026161617
2456564.62068 -4.28385586531 0.629752000299 0.0 nan -3.54399441866 0.629752000299 7.0622170103 0.739861446644
2456566.71249 -1.34231222875 0.683250626612 0.0 nan -0.598555016487 0.683250626612 6.13187397131 0.74375721226
2456569.57932 0.985494724403 0.671079082427 0.0 nan 1.73459108847 0.671079082427 5.18503566587 0.749096364071
2456581.56762 -0.270932155958 0.780999142682 0.0 nan 0.500491084837 0.780999142682 0.336464972106 0.771423240795
2456581.66681 -2.01063138162 0.898156247795 0.0 nan -1.23902340674 0.898156247795 0.163193009165 0.771607974888
2456583.53094 0.586671116927 0.675513657879 0.0 nan 1.36175082861 0.675513657879 -0.403486290859 0.775079711687
2456603.49974 0.46605283395 0.700897859055 0.0 nan 1.27832223559 0.700897859055 -8.46573198335 0.812269401645
2456604.53714 -2.33591338117 0.735880719651 0.0 nan -1.52171194858 0.735880719651 -8.93124203001 0.814201432588
2456605.51876 1.74547471855 0.687004001306 0.0 nan 2.56150430925 0.687004001306 -9.2834748893 0.816029590701
2456606.48908 -1.26395663756 0.630207518523 0.0 nan -0.446119923723 0.630207518523 -9.60779078802 0.817836713839
2456607.54021 -0.895979308621 0.68125714113 0.0 nan -0.0761849892014 0.68125714113 -10.0894232559 0.819794319419
2456608.50854 -2.82540222688 0.681937331628 0.0 nan -2.00380449782 0.681937331628 -10.4078936212 0.821597729055
2456617.58111 -2.20018184746 0.622345990836 0.0 nan -1.36168746625 0.622345990836 -13.7738112483 0.838494381206
2456621.46615 -6.47935597062 0.700548515415 0.0 nan -5.63362612395 0.700548515415 -14.9478481958 0.845729846668
2456622.46149 -3.01528878029 0.654266214869 0.0 nan -2.16770521626 0.654266214869 -15.2694605811 0.847583564025
2456623.35583 2.7420561407 0.708409289422 0.0 nan 3.59130530864 0.708409289422 -15.3730258347 0.849249167938
2456623.43726 -1.82164023183 0.763371695147 0.0 nan -0.972239407468 0.763371695147 -15.5473762839 0.84940082436
2456854.65432 -2.92153310981 0.666685815037 0.0 nan -1.64151607209 0.666685815037 23.2763384109 1.28001703772
2456855.63913 -4.05569507402 0.638632488515 0.0 nan -2.7738439379 0.638632488515 23.3031253436 1.28185113612
2456879.6268 -2.24629923116 0.671263111382 0.0 nan -0.919773709998 0.671263111382 21.4212368471 1.32652552116
2456880.61856 -1.78068293999 0.506062319839 0.0 nan -0.45231037011 0.506062319839 21.2794905441 1.32837256988
2456881.55945 -5.0925681979 0.602917977839 0.0 nan -3.76244331359 0.602917977839 21.2190971563 1.33012488431
2456892.61487 -1.04582943251 0.547135342656 0.0 nan 0.304884940938 0.547135342656 18.9404341395 1.35071437344
2456893.60613 -1.29206013312 0.594056769754 0.0 nan 0.0605003522163 0.594056769754 18.7233170703 1.35256048534
2456894.62523 -1.94744288049 0.743112812828 0.802 nan 0.209015569028 0.743112812828 18.4432242124 1.35445844951
2456898.60238 -0.477253034018 0.640084913069 0.599 nan 1.48361240911 0.640084913069 17.4708645334 1.36186544313
2456899.61084 -0.247287216523 0.746611846281 -0.51 nan 0.606456380272 0.746611846281 17.1847336281 1.36374359679
2456903.62541 -0.0316491046335 0.557803255913 0.897 nan 2.23657118891 0.557803255913 16.0304123366 1.37122029354
2456904.6276 -2.46155841025 0.531093648027 0.314 nan -0.774471651075 0.531093648027 15.733421913 1.37308675917
2456905.61643 -0.904462807914 0.753345794488 -1.866 nan -1.39553446332 0.753345794488 15.460740018 1.37492834459
2456907.61166 -3.07777430479 0.571691355092 -0.306 nan -2.0051300627 0.571691355092 14.8658685049 1.37864424209
2456909.49512 -3.09760328554 0.668029366104 0.0 nan -1.7154513089 0.668029366104 14.4822734115 1.38215197664
2456918.68415 -3.43057280489 0.761759699103 -0.208 nan -2.23930727661 0.761759699103 11.1014165801 1.39926552828
2456919.61383 -2.0974710487 0.474712509532 -0.358 nan -1.05447410023 0.474712509532 10.8874071641 1.40099694847
2456920.62181 -1.19812573149 0.546957714374 0.282 nan 0.486748469352 0.546957714374 10.5125834022 1.40287420084
2456928.69284 2.01327165956 0.819616762871 0.776 nan 4.20717727344 0.819616762871 7.39952953222 1.41790561389
2456929.70004 -1.51324431507 0.563561793425 0.557 nan 0.463537098711 0.563561793425 7.00449085307 1.41978141378
